source,target,weight
10804041,2123422,1
10804041,16066985,2
10804041,6263055,2
10804041,3180525,2
10804041,3220616,1
10804041,3282869,1
10804041,8095967,1
10804041,7807080,1
10804041,7195651,1
10804041,3546835,1
10804041,14046464,1
4928976,7823087,1
3034133,1690576,23
3034133,1042538,15
3034133,9640873,1
3034133,3040481,12
3034133,6755064,7
3034133,5343578,1
3034133,4139768,9
3034133,4302562,4
3034133,4555763,1
3034133,7184082,10
3034133,10179501,11
3034133,6207232,2
3034133,4839570,3
3034133,10054666,1
3034133,6263055,5
3034133,9976875,1
3034133,4394777,1
3034133,4778439,1
3034133,3041612,5
3034133,6330796,1
3034133,10804041,1
8257672,19919566,9
8257672,10929797,1
8257672,9640873,4
8257672,15587533,1
8257672,9252296,1
8257672,16356967,2
8257672,12273754,1
8257672,16472086,2
8257672,10949030,1
7823087,5690425,1
8198913,8257672,12
8198913,8198913,1
8198913,17729161,1
8198913,16014701,8
8198913,16059078,7
8198913,11717001,6
8198913,15587533,8
8198913,21220994,2
8198913,19919566,16
8198913,11719626,7
8198913,5762666,20
8198913,19102929,6
8198913,7184082,2
8198913,16472086,17
8198913,16356967,1
8198913,5767836,1
8198913,5118060,6
8198913,16014607,2
8198913,11756023,2
8198913,17729020,2
8198913,15668869,2
8198913,10714526,2
8198913,9822593,1
8198913,9481869,1
8198913,16848497,2
8198913,21136945,3
8198913,11291653,1
8198913,16059134,2
8198913,16485518,3
8198913,4663875,1
8198913,2123422,3
8198913,16531827,1
8198913,10949030,2
8198913,10929797,1
8198913,8152399,1
8198913,8057753,2
8198913,11455472,3
8198913,9739780,1
8198913,11286854,1
8198913,20730780,1
8198913,14797760,2
8198913,15586949,1
8198913,10860792,5
8198913,15684934,2
8198913,4393350,3
8198913,9488991,1
8198913,17224013,2
8198913,2784471,1
8198913,16547268,1
8198913,2910892,1
8198913,17729195,1
8198913,11717020,1
8198913,10982951,1
8198913,5704424,1
11455472,1137946,6
11455472,2911847,4
11455472,10403609,2
11455472,10319019,2
11455472,5343578,1
11455472,10937355,3
11455472,10725068,3
11455472,21250110,3
11455472,16433177,1
11455472,3182103,1
11455472,8257672,2
11455472,6412532,1
11455472,8057753,1
6755064,17399735,4
6755064,11466247,2
6755064,16531827,2
6755064,10152437,2
6755064,12147878,1
6755064,4206755,2
6755064,5462159,3
6755064,5690425,2
162293,2123422,3
162293,6755064,3
162293,7195651,10
162293,4975387,1
162293,10804041,14
162293,4928976,3
162293,3034133,4
162293,8198913,3
162293,10929797,3
162293,4824878,3
162293,11455472,1
7808341,162293,1
7808341,10804041,2
7808341,7790597,3
7808341,7801255,1
7808341,7764785,4
7808341,7796832,4
7808341,7783303,2
7808341,6330796,2
7808341,7753261,3
7808341,19242617,1
7808341,6207232,1
7808341,7992966,2
7808341,14046294,1
7808341,4280992,2
7808341,4101812,2
7808341,4524495,2
7808341,6811349,1
7808341,15504369,1
7808341,7758560,2
7808341,8047353,3
7808341,8059283,1
7808341,14966092,1
7808341,12820085,1
7808341,17114293,1
7808341,4467735,1
4975387,4049878,1
4975387,3720037,2
4975387,4394777,1
4975387,4829813,3
4975387,4839570,1
4975387,5343578,1
4975387,4206755,1
4975387,5206247,2
4975387,5690425,2
4975387,1690576,1
4975387,4096366,3
4975387,3180525,1
4975387,5185729,1
4975387,5772346,1
4975387,12070159,1
4975387,16115575,1
7790597,10179501,10
7790597,10247731,10
7790597,9768166,6
7790597,3040481,8
7790597,3034133,5
7790597,6330796,3
7790597,17269708,4
7790597,7823087,3
7790597,12820085,5
7790597,6207232,2
7790597,4928976,9
7790597,6299908,2
7790597,13522678,2
7790597,16066985,1
7790597,7782409,1
7790597,14046464,3
7801255,6207232,6
7801255,10804041,18
7801255,3034133,11
7801255,4302562,13
7801255,7683401,4
7801255,3041612,6
7801255,7195651,1
7801255,7823087,1
7801255,10054666,1
7801255,6330796,2
7801255,9976875,1
7801255,7766016,1
7801255,6755064,1
7801255,3546835,1
7801255,15560233,1
7801255,11024782,1
7801255,7782409,2
7801255,7807080,2
7801255,9768166,2
7801255,14531828,1
7801255,10247731,1
7764785,6207232,17
7764785,11024782,8
7764785,3034133,4
7764785,7807080,3
7764785,3040481,3
7764785,3041612,3
7764785,10179501,4
7764785,10054666,3
7764785,10804041,5
7764785,7195651,1
7764785,8644484,2
7764785,10937355,1
7764785,14531828,5
7764785,7766016,1
7764785,7808341,1
7764785,7782409,1
7796832,3041612,1
7796832,6207232,16
7796832,10179501,11
7796832,7807080,4
7796832,3040481,9
7796832,3546835,2
7796832,4302562,1
7796832,7782409,3
7796832,3034133,1
7796832,9976875,2
7796832,12820085,3
7796832,10804041,4
7796832,10247731,6
7796832,17269708,2
7796832,9768166,5
7796832,4928976,3
7796832,7808341,2
7796832,10054666,1
7796832,14046464,1
7796832,14046294,1
15587166,10263287,9
15587166,910064,1
15587166,15250080,3
15587166,945309,1
15587166,13191017,1
15587166,12335381,2
15587166,16057212,1
15587166,5558724,2
15587166,12901662,2
15587166,17698082,1
15587166,18231999,2
10263287,12740290,15
10263287,668627,2
10263287,1431256,3
10263287,15770945,12
10263287,10263287,1
10263287,15982951,1
10263287,1415168,5
10263287,2432564,2
10263287,19470184,1
10263287,15769680,3
10263287,15770904,1
10263287,7424178,1
15567466,12335381,5
15567466,10263287,1
15567466,12740290,1
15567466,16318521,1
15567466,12634730,1
15567466,15250080,2
12335381,3622234,8
12335381,18440675,6
12335381,407869,1
12335381,13173311,1
12335381,3420915,1
12335381,4523803,1
12335381,3436420,1
12335381,858479,1
12335381,16057212,1
12335381,16586265,2
12740290,15994926,1
12740290,5558724,8
12740290,15769490,2
12740290,10263287,2
12740290,15574941,1
12740290,17698082,2
12740290,15564882,2
12740290,15769596,3
12740290,17248923,3
12740290,15770945,4
12740290,3797420,2
12740290,15982951,1
12740290,1435466,1
12740290,1351125,1
12740290,19470184,1
12901662,865801,3
12901662,15995368,3
12901662,15995394,2
12901662,8092228,2
12901662,15770521,9
12901662,853526,12
12901662,873148,6
12901662,17405603,3
12901662,855719,2
12901662,15599768,1
12901662,937332,1
12901662,17355892,2
12901662,12634730,1
17698681,15995368,6
17698681,15770521,5
17698681,853526,6
17698681,873148,6
17698681,937332,1
17698681,875613,1
15995327,407869,5
15995327,15983156,3
15995327,17500791,14
15995327,15982951,4
15995327,668627,1
15995327,1351125,3
15995327,15995360,3
15995327,17369376,6
15995327,15567384,3
15995327,17415321,2
15995327,17694365,8
15995327,1419315,1
15995327,16678336,3
15995327,17951049,3
15995327,15766999,1
17415321,15995360,10
17415321,15567384,10
17415321,17405603,1
17415321,15982951,3
17415321,17369376,1
17415321,15995394,1
17415321,15770521,1
17415321,15995368,1
17415321,17500791,5
17415321,16678336,1
17415321,15983156,1
17415321,407869,4
17415321,15766999,1
17415321,668627,1
17415321,875613,1
17415321,17951049,1
17415321,17694365,1
17415321,1218587,1
17415321,15983225,1
3340561,15995360,5
3340561,875613,8
3340561,407869,2
3340561,17369376,2
3340561,882339,1
3340561,873148,1
3340561,15770521,3
3340561,853526,6
3340561,15567384,2
3340561,17698086,2
3340561,3732322,3
15982951,15995360,10
15982951,17951049,2
15982951,9842383,1
15982951,15766999,1
15982951,17415321,1
15982951,1431256,2
15982951,15769490,1
15982951,1415168,1
15982951,875613,4
15982951,882339,8
15982951,16678336,1
15982951,17500791,2
15982951,1351125,2
15982951,5558724,1
15982951,17248923,1
15982951,407869,2
15982951,2432564,2
15982951,15543394,2
15982951,12901662,1
15982951,15574508,1
15982951,19470184,1
15982951,17369376,1
15982951,15769596,1
15982951,12740290,1
992646,15995394,15
992646,873782,11
992646,873148,5
992646,1419315,1
992646,15995368,2
992646,865801,11
992646,15599768,4
992646,17405603,8
992646,855719,10
992646,15770867,3
992646,8092228,2
992646,17698082,4
992646,853526,1
1419315,3797420,4
1419315,9820270,4
1419315,15769596,2
1419315,15564807,1
1419315,15546924,1
1419315,15770945,2
1419315,15769490,1
1419315,7424178,2
1419315,2432564,1
15983156,15995368,1
15983156,1351125,2
15983156,17415321,2
15983156,15995360,6
15983156,15769490,2
15983156,12740290,2
15983156,1415168,2
15983156,15567384,2
15983156,15770945,3
15983156,15769596,4
15983156,15770521,1
15983156,407869,3
15983156,17951049,1
15983156,15766999,1
15983156,17694365,1
15983156,17500791,1
1351125,15770521,2
1351125,15769490,7
1351125,1415168,4
1351125,15770945,8
1351125,15769596,3
1351125,1419315,1
1351125,12740290,2
1351125,882339,1
1351125,17500791,1
1351125,19470184,1
1351125,15997068,1
1351125,17694365,1
3946166,16751955,1
3946166,7335439,2
3946166,3436420,9
3946166,7530253,5
3946166,9842000,2
3946166,4411688,7
3946166,9288827,1
3946166,5971400,2
3946166,3620633,3
3946166,4874953,7
3946166,17473163,1
3946166,5469039,8
3946166,5206247,2
3946166,11639192,4
3946166,5638694,1
3946166,3595837,1
3946166,13645610,2
3946166,3414508,6
3946166,2659386,2
3946166,3276003,1
3946166,3762787,3
3946166,4379508,1
3946166,4215611,1
3946166,6445994,1
3946166,3027876,1
3946166,5656152,1
3946166,5010581,1
3946166,4414184,3
3946166,5956787,4
3946166,3945246,1
3946166,5955853,3
3946166,16434842,1
3946166,3726990,2
3946166,3727026,1
3946166,7529574,1
3946166,11624548,1
3946166,14760757,2
3946166,6061068,2
3946166,9800178,1
3946166,10797407,1
3946166,5601924,1
3946166,5688091,1
3946166,7340629,1
3946166,9503203,1
3946166,13749806,5
3946166,3793681,2
3946166,7005184,3
3946166,7130033,1
3946166,16848475,1
3946166,16195633,1
3946166,19271710,1
3946166,3729504,1
3946166,7569260,1
3946166,3571478,4
3946166,7338309,1
16751955,3729504,4
16751955,16195633,19
16751955,3793681,3
16751955,19271710,1
16751955,3598000,6
16751955,3793760,3
16751955,17937123,3
16751955,8741619,11
16751955,3945246,1
16751955,13405613,3
16751955,13863331,1
16751955,7616956,11
16751955,11528017,2
16751955,6061068,1
16751955,3149791,1
16751955,5956787,1
16751955,2260755,2
16751955,11278919,3
16751955,20443457,12
16751955,3436420,1
16751955,11306294,3
16751955,17177115,2
16751955,5688091,1
16751955,5601924,1
16751955,3762317,2
16751955,11605567,5
16751955,5869204,1
16751955,13038489,5
16751955,5976168,1
16751955,16405545,3
16751955,4099900,7
16751955,11356523,2
16751955,2935198,1
16751955,9842000,2
16751955,12704360,1
16751955,3276003,3
16751955,11234536,6
16751955,3765728,1
16751955,4103336,3
16751955,17980698,1
16751955,17980792,1
16751955,5973097,1
16751955,13429045,1
16751955,5975584,1
16751955,8566140,1
16751955,10343101,1
16751955,10119916,1
16751955,13953184,1
16751955,18133444,1
16751955,3158085,1
16751955,16434842,3
16751955,15225589,1
16751955,13751194,2
16751955,7594047,3
16751955,11409587,2
16751955,8717042,1
16751955,3729496,1
16751955,9234420,1
16751955,10768709,1
16751955,3027876,1
16751955,6011278,1
16751955,15568333,1
16751955,3595837,3
16751955,5890323,1
16751955,13950464,1
16751955,8813113,1
16751955,867393,1
16751955,6317793,1
16751955,7692008,1
16751955,15610774,1
16751955,4411688,1
7335439,4874953,12
7335439,5469039,15
7335439,7338309,8
7335439,16751955,2
7335439,11291344,2
7335439,9503203,1
7335439,13422280,1
9842383,15995368,2
9842383,1347886,1
9842383,15770521,4
9842383,11671564,1
9842383,17369376,1
9842383,11853038,1
9842383,3498479,1
9842383,17176866,1
9842383,13854190,1
9842383,9787859,3
9842383,3736500,2
9842383,17359101,2
9842383,12479019,1
9842383,9795662,1
1347886,19470184,16
1347886,16588928,9
1347886,3797420,20
1347886,8105236,1
1347886,17500791,3
1347886,1924051,23
1347886,15995327,1
1347886,873148,2
1347886,9787859,1
1347886,992646,1
1347886,13830600,1
1347886,17351780,2
1347886,8154054,2
1347886,17694365,1
1347886,5558724,2
1347886,15770521,1
17500791,15995368,5
17500791,15770521,4
17500791,15995394,1
17500791,855719,1
17500791,17405603,7
17500791,15770867,2
17500791,1924051,1
17500791,873148,1
1218587,15982951,2
1218587,15995360,5
1218587,882339,3
1218587,875613,4
1218587,17415321,1
1218587,3340561,1
1218587,1419315,2
1218587,853526,2
1218587,18231999,1
1218587,15769490,1
1218587,407869,2
1218587,6883831,1
1218587,15543394,1
1218587,12901662,3
1218587,5558724,1
1218587,17698082,1
7160160,17698681,8
7160160,937332,3
7160160,1218587,1
7160160,3797420,11
7160160,3732322,18
7160160,17355892,7
7160160,19054481,6
7160160,15605657,1
7160160,865801,1
7160160,5558724,18
7160160,16057212,2
7160160,11941255,1
7160160,858479,1
937332,17698681,1
17360254,17378483,1
17360254,17732031,3
17360254,6604203,2
17360254,17729088,6
17360254,17360254,1
17360254,16541149,3
17360254,18639459,1
17360254,11271082,3
17360254,8979434,4
17360254,14762026,1
17360254,11081239,7
17360254,8697453,1
17360254,10982951,1
17360254,1042538,2
17360254,8805777,3
17360254,3009700,3
17360254,15656223,1
17360254,9698907,1
17360254,9241349,2
17360254,15656826,2
17360254,8821758,1
17360254,18655517,2
17360254,2846555,1
17360254,9530532,1
17360254,5762666,1
17360254,15587533,3
17360254,14338439,3
17360254,17729424,1
17360254,17108278,2
17360254,9202326,9
17360254,16433177,2
17360254,15023987,2
17360254,3180681,3
17360254,1690576,1
17360254,15668869,3
17360254,21591317,2
17360254,6692908,3
17360254,17654624,4
17360254,9621307,1
17360254,3251140,1
17360254,4127938,1
17360254,9234420,1
17360254,9720614,1
17360254,8970595,1
17360254,8412625,1
17360254,10725068,1
17360254,7719118,1
17360254,10660512,1
17360254,10893103,1
17360254,17360038,1
17360254,2911847,1
17360254,17541953,1
17360254,15655801,2
17360254,16594752,1
17360254,17729410,1
17360254,17897298,1
17360254,11029851,1
17360254,16961482,1
17360254,17360266,1
17360254,3048606,1
17360254,15586949,1
17360254,16490014,1
17378483,4393350,1
17378483,10287315,10
17378483,11081239,3
17378483,5512988,1
17378483,9513911,8
17378483,14757050,2
17378483,5657004,2
17378483,6723364,14
17378483,18527962,1
17378483,17315288,2
17378483,17165429,4
17378483,5865628,4
17378483,18149325,2
17378483,6317793,2
17378483,13081886,1
17378483,20443598,14
17378483,11017761,1
17378483,10319019,5
17378483,16356967,3
17378483,9051500,1
17378483,9103710,1
17378483,11905911,4
17378483,10198121,15
17378483,17728695,1
17378483,5730322,1
17378483,20443544,2
17378483,19508873,6
17378483,12195879,7
17378483,5134110,2
17378483,10367190,1
17378483,18639459,1
17378483,18098174,1
17378483,17326218,2
17378483,3157405,1
17378483,17379360,1
17378483,17804729,1
17378483,16713231,1
17378483,7897469,1
17378483,17654638,1
17378483,13743125,1
17378483,15488316,1
17378483,5560620,1
17378483,8540770,2
17378483,16464284,1
17378483,15680292,1
17378483,15514582,1
17378483,16544712,1
17378483,10893103,1
17378483,6604203,1
17378483,17108278,1
17378483,16540741,1
17378483,11050498,1
17732031,3764792,6
17732031,8826198,5
17732031,18098174,1
17732031,5038920,4
17732031,8709865,3
17732031,15590555,7
17732031,5512988,4
17732031,9234420,2
17732031,17328632,9
17732031,16115575,4
17732031,5657004,1
17732031,5754346,9
17732031,11291653,1
17732031,12279941,4
17732031,10797407,3
17732031,17728922,4
17732031,14034206,4
17732031,4617479,2
17732031,5688091,5
17732031,5684940,1
17732031,15541971,2
17732031,8559525,1
17732031,9720614,2
17732031,10922928,2
17732031,17378483,3
17732031,17658978,4
17732031,8065771,14
17732031,14760757,1
17732031,7982324,4
17732031,4215611,1
17732031,16385470,1
17732031,8412625,1
17732031,17360038,2
17732031,21300466,1
17732031,5462159,1
17732031,15577444,1
17732031,17038587,5
17732031,17732270,1
17732031,14914182,1
17732031,5134110,2
17732031,15639294,1
17732031,11261332,1
17732031,6633635,1
17732031,17360076,1
17732031,15676016,1
17732031,13749806,1
17732031,10893103,1
17732031,17732737,1
17732031,10612094,1
17732031,3946166,1
17732031,10955244,1
17732031,3945136,1
17732031,15638906,2
17732031,15431795,1
17732031,18644088,2
17732031,15656223,1
17732031,8864785,1
17732031,16131474,1
17732031,5946241,1
17732031,9971209,1
17732031,10018260,1
17732031,3149791,1
17732031,16931001,2
17732031,6114695,1
6604203,5657004,1
6604203,10781924,1
6604203,14034206,4
6604203,17223643,2
6604203,10922020,1
6604203,3149791,1
6604203,10728323,4
6604203,21136945,1
6604203,5763407,1
6604203,17360038,2
6604203,17654638,1
6604203,16385470,1
6604203,14077179,1
6604203,5680013,2
6604203,10842099,2
6604203,18111410,2
6604203,5462159,1
6604203,4215611,1
6604203,3620633,1
6604203,15588711,1
6604203,5690425,1
6604203,15514582,1
6604203,16014607,1
17729088,5712849,1
17729088,17165621,9
17729088,21220994,2
17729088,20981350,1
17729088,20812872,4
17729088,17223643,1
17729088,8229118,6
17729088,17654645,2
17729088,2842451,4
17729088,9422291,21
17729088,8715940,12
17729088,7719118,13
17729088,9798791,12
17729088,8412625,3
17729088,15023987,5
17729088,9606496,6
17729088,8461082,3
17729088,12548756,2
17729088,17123466,2
17729088,18302610,1
17729088,13841523,5
17729088,8805777,1
17729088,9202326,6
17729088,3251140,2
17729088,20106468,2
17729088,17654638,5
17729088,11623145,1
17729088,3166745,1
17729088,10660512,2
17729088,20443420,2
17729088,10877689,1
17729088,15684934,1
17729088,4130960,1
17729088,11003696,1
17729088,16848497,3
17729088,11037238,8
17729088,11717030,3
17729088,11029851,1
17729088,9822593,5
17729088,4680995,1
17729088,3814853,1
17729088,15590555,1
17729088,5750884,3
17729088,20981321,4
17729088,15096548,6
17729088,16501652,2
17729088,10885466,2
17360038,17165429,11
17360038,5865628,14
17360038,17360254,2
17360038,5745929,1
17360038,20443598,9
17360038,5657004,4
17360038,5767836,1
17360038,6723364,25
17360038,21136945,1
17360038,12195879,12
17360038,12598741,1
17360038,6623089,1
17360038,17360266,1
17360038,16544712,1
17360038,17053270,2
17360038,17728695,1
17360038,5462159,1
17360038,17360225,1
17360038,17086412,3
17360038,10198121,8
17360038,10287315,8
17360038,16356967,4
17360038,19508873,3
17360038,11081239,1
17360038,16540741,2
17360038,5134110,4
17360038,14270761,1
17360038,17654634,1
17360038,14755393,1
17360038,5734134,1
17360038,14757050,3
17360038,10319019,4
17360038,8710444,1
17360038,17804729,2
17360038,15676016,1
17360038,18527962,1
17360038,16422727,1
17360038,18111410,1
17360038,8641784,1
17360038,5744058,2
17360038,17654638,1
17360038,17732031,2
17360038,10893103,1
17360038,16541149,1
17360038,9513911,1
17165429,3048606,1
17165429,6723364,1
17165429,10915553,1
17165429,6623049,1
17165429,8167696,6
17165429,16594752,2
17165429,3060480,2
17165429,14493841,1
17165429,6633635,1
17165429,16490014,1
17165429,4664256,1
17165429,9530532,1
17165429,16541149,2
17165429,18656202,1
17165429,18035063,1
17165429,17729088,1
17165429,17804729,1
17165429,17170215,1
5865628,17654624,2
5865628,17654634,5
5865628,17326218,29
5865628,17362538,7
5865628,8970595,4
5865628,9103710,2
5865628,16540741,1
5865628,5503982,10
5865628,14755393,3
5865628,10198121,2
5865628,17897230,4
5865628,11029851,2
5865628,17769815,1
5865628,11361875,2
5865628,12122924,2
5865628,17937986,1
5865628,2772093,1
16490014,5691934,3
16490014,17360254,6
16490014,10609443,14
16490014,1690576,1
16490014,17729418,1
16490014,17729088,5
16490014,12325227,2
16490014,17804729,1
16490014,16594752,1
16490014,2979675,1
16490014,17223685,1
16490014,8167696,1
16490014,17732031,1
16490014,17729424,1
16490014,21220994,1
16490014,12367568,1
5691934,11037238,5
5691934,7719118,10
5691934,3862443,6
5691934,8826198,1
5691934,13081886,17
5691934,5512988,7
5691934,17378483,7
5691934,15519213,3
5691934,15577444,2
5691934,10527147,1
5691934,17379372,2
5691934,17360038,7
5691934,3764792,2
5691934,10882750,3
